"device_id","fold"
"-4958819752821128736",3
"-4959195479515408334",8
"-4959639688519280000",1
"-4959754850581571757",9
"-4959847785990783993",1
"-495994609512205581",8
"-4959952854848678915",8
"-4960429544660367390",8
"-4960511579734131511",10
"-4960552412948687245",7
"-4961458925928574032",2
"-4961831578844571958",10
"-496227732288709687",7
"-4962850183495050908",8
"-4962949344220389266",2
"-4962961268195438970",5
"-4963191294502890916",6
"-4963191764036878320",4
"-496319353740452779",7
"-4963365195727056623",3
"-4963474755216795467",3
"-4963738386646189575",5
"-4963860390977646312",2
"-4964060374004767432",2
"-4964312104112618244",2
"-4964342864642596578",4
"-4964391482858360981",3
"-4964494294620324473",3
"-4964606220023707220",7
"-4964807021426758734",9
"-4964835408776065899",10
"-4964938036618843405",4
"-4965034423960360285",8
"-4965321142073447933",5
"-4965672707132993200",5
"-4965795440342552519",4
"-4965933075597632036",4
"-4966161843892633582",3
"-4966421527619686799",4
"-4967589767923193658",10
"-4968154927622705128",3
"-4968319146099108785",5
"-4968406219995485033",2
"-4968481095027367059",7
"-4968575826370257542",3
"-4968824142785510520",4
"-4969366224228527489",10
"-4969474265401848066",3
"-4969749045630706837",6
"-496978167133092412",9
"-4970222711813661324",9
"-497032185747712807",7
"-4970588399521422560",5
"-4970805550467353009",1
"-4971111670569629748",9
"-4971164125135174335",6
"-4971538601782795111",3
"-4971735094279172606",7
"-4971832188841287047",10
"-497221407432987690",4
"-4972267746433493036",6
"-4972435425972591047",7
"-4972734854472064865",2
"-4972804109145543080",4
"-49730763913378432",10
"-4973214920059881547",5
"-4973218225513151999",3
"-4973373371962217397",10
"-4973565726991291209",5
"-4974364137781948570",7
"-4974498029179014087",10
"-4974651839118058470",3
"-4974671759323084371",10
"-497476157599875485",8
"-497480727423002993",7
"-4974823544542063971",6
"-4974932839331848044",6
"-497517485970724987",7
"-4975484303928954228",4
"-4975746046700648596",3
"-4975906855946860801",3
"-4976088941354242909",1
"-4976174166757074216",8
"-4976399431670861972",5
"-4977015090392642759",1
"-4977431086485163852",6
"-4977483610180622896",4
"-4977546571700050223",8
"-4977662855551130238",3
"-4978988113526729205",6
"-4979074559398862306",8
"-4979413764502313968",6
"-4979519739746373547",5
"-497978307704737633",10
"-4980021040368165397",1
"-4980219334019147376",10
"-4980856059667344131",1
"-498103419632067188",2
"-4981357565913992035",3
"-4981415781953855817",5
"-4981542537404664777",4
"-4981710714394388814",1
"-4981730237148733473",2
"-4982444887946411908",3
"-4982486049418543361",3
"-4982647080809671218",4
"-4982780478561843350",3
"-4983128587832600497",1
"-4983462575374049854",5
"-4983618170388455578",2
"-4983825262701366468",10
"-4983959915700515068",3
"-4984217932949035294",8
"-4984286380477002290",10
"-4984983179560285740",4
"-4985198988907129372",8
"-4985390062957308828",6
"-4985578173914930775",2
"-498560130352401225",9
"-4985632389169894371",3
"-498574107080338725",8
"-4985874366040925370",2
"-4985975914043075295",9
"-4986392845443402625",6
"-4986407608539987144",3
"-4986703142944115870",7
"-4986747214776669704",8
"-4986940824245240267",10
"-4987480178982686907",8
"-4987602637768852591",7
"-4987771377368803723",8
"-4988125741532445140",8
"-4988434866083142327",5
"-4988638036225877537",9
"-4988845507766034116",7
"-4989008544949431189",9
"-4989081341593559484",8
"-498947413844231717",9
"-4989490542058760857",1
"-4989565712994387819",7
"-4989745875803011242",6
"-499031501548223120",6
"-4990398152046070761",8
"-499063674259825400",8
"-4991103185766291585",6
"-4991491943310213068",3
"-4991566108402892425",10
"-4991573043123186784",4
"-4991622045070240048",10
"-4991889060866691326",9
"-4992213804917529765",10
"-4992262761491765456",9
"-4992497998937092832",8
"-4992926639927221698",4
"-4993516056938409458",3
"-4993542167871918567",6
"-4993779345477732057",5
"-499379437573552179",7
"-4994595316001807321",8
"-4994726086005438212",4
"-4995073135542136137",10
"-4995147463658310494",6
"-4995155290045433004",8
"-4995341628061066116",3
"-4995582150385717109",1
"-4995632208591711428",10
"-4995671438514203421",6
"-4995749754086223279",3
"-4995814971134694268",10
"-4996365611575224625",4
"-4996460382088939397",10
"-4996724837869178385",5
"-4996758395156910492",9
"-4996841661840954338",2
"-4997021240769247650",5
"-4997944923586960609",7
"-4998175486603348524",10
"-4998186323474424047",10
"-499883622594711299",8
"-499923429195376065",2
"-499930567504108363",9
"-4999500474016865128",2
"-4999538218691204108",9
"-4999584304230147237",8
"-4999609506341387200",3
"-499973494806955721",8
"-4999753474140328369",6
"-5000083198357465039",10
"-5000188514194501453",7
"-5000290363783354610",2
"-5000507903395027839",10
"-5000994509506259163",8
"-5001671410634865995",1
"-5002023322775158653",6
"-5002537713828412666",2
"-5003119889022134131",1
"-5003835154826084220",8
"-500388403428121619",4
"-5004019419090747691",4
"-5004031002159610519",8
"-5004075107340415356",5
"-5004164559067455568",10
"-5004740512829819609",4
"-5005046495290573619",1
"-5005783694593035618",1
"-5006032847817607406",1
"-5006672194208261423",10
"-500680056711638956",9
"-5006897875846971045",7
"-5007272479360536823",8
"-5007632984157787283",2
"-5007812888735811512",6
"-5007983796981257952",1
"-5008036351923302999",3
"-5008275806612048373",2
"-5008317262369874275",6
"-5008341635002669449",7
"-5008376375261533151",6
"-5008778971271983924",3
"-5008842922078608199",5
"-5008957350825658727",10
"-5008975706225271827",8
"-500910084083729462",5
"-5009507901583382613",1
"-5009553427365863782",4
"-5009668654091815014",5
"-5011399099962213113",5
"-501157048379173476",6
"-5011930731298209846",4
"-5012059451760740590",5
"-5012241942505258030",5
"-5012728788644839498",4
"-5012903148864625578",4
"-5012983162051948010",10
"-5013037769243236434",10
"-5013322344836696546",4
"-5013896927811656853",7
"-5014629031321633199",5
"-501527429030938012",6
"-5015660533226496927",4
"-5016532189739837725",2
"-5016553653062151231",5
"-5016706533296696639",5
"-5016799350588574173",8
"-5017549466346243390",9
"-5017627311114847622",9
"-5017723294396865930",10
"-501799857213211241",5
"-5018086863097730898",8
"-5018345108979590723",9
"-5018369995285284513",9
"-5018417614396421398",4
"-5018523886542571427",8
"-50187300580700676",3
"-5019277647504317457",3
"-5019317356982737411",1
"-5019496702334042110",1
"-5019975893993889320",6
"-5020427517314558921",4
"-5020939542328980087",4
"-5021276930313348445",3
"-5021357930218529892",2
"-5021472546351105489",10
"-5021544491866530210",2
"-5021574327377282379",7
"-5021771864446355830",9
"-502192219442871147",10
"-5021995762146716574",3
"-502245438680303732",6
"-5022597988866844558",8
"-5022853746529531257",2
"-5023040078003708602",10
"-5023138635732481996",1
"-5023266046849555196",2
"-5024516186116750966",3
"-5024916461234943557",3
"-5025039877965217080",7
"-5025064645021830434",4
"-5025182605784233348",1
"-5025761242161333955",9
"-5025770991530403384",6
"-5026216570887773250",6
"-5026712561553692690",1
"-5027105418861253493",7
"-5027118454328370905",10
"-5027543243503344040",4
"-5027573726861783345",5
"-5027865926398226904",1
"-5028220390242257416",7
"-5028679540349254444",2
"-5028959735026959446",4
"-5029046436747905523",10
"-5029265535025648119",2
"-5029824762643417468",8
"-5030134590331047309",9
"-5030178882085044018",5
"-5030504172796425674",8
"-5030686007593531829",8
"-5030753798647765841",2
"-5031044913556373424",9
"-5031434706991213835",4
"-5031482866262118422",6
"-5031490895016510186",5
"-5032019281149936722",4
"-5032458690631658803",3
"-5032466162359053969",8
"-503261903992294724",3
"-5032633715463333711",5
"-5032860568129102040",9
"-5033067562803730346",10
"-5033204059648621447",8
"-5033211460860064548",2
"-5033221892175610286",8
"-5033309793490699106",10
"-5033378471603843693",2
"-5033403390193847968",9
"-5033506476789468449",7
"-5033567042075875600",9
"-5034199065542418309",9
"-5034370603368885221",8
"-5034665107638100872",2
"-5034923436770481706",7
"-5034924825326970158",4
"-5034925543780988333",1
"-5034960706390356263",2
"-5035342173974307933",8
"-5035654648845619101",9
"-5035668328355461507",1
"-5035859461439633234",7
"-5036106282792108761",4
"-5036109232278815329",6
"-5036631824052459914",1
"-5036706941075121806",6
"-503735165038816287",2
"-503735827614382084",4
"-5037612981145200322",9
"-5038025352377989359",10
"-5038086697533844233",7
"-5038132091643053733",10
"-5038369626142109080",5
"-5038491498692176679",6
"-5038746899723753753",10
"-5038943747443780596",10
"-503918640036533354",9
"-5039409401646355613",5
"-5039563125838955313",10
"-5039658749766824649",10
"-5039714179711289359",1
"-5040204346963735068",7
"-5040352690824788254",9
"-5040785500168381796",4
"-5041451728203973889",4
"-5041488791211856869",4
"-504176368999565209",8
"-5041807554066365874",2
"-5042010361357943054",2
"-504204293409172041",2
"-5042180725466172506",3
"-5043116796857043769",9
"-5044000286361727599",6
"-5044071395267527258",6
"-5044637888253803814",9
"-5044840413006726040",10
"-5044894706100277902",6
"-5045016785919753553",5
"-5045380818744249235",10
"-5045689196581631686",2
"-504609785865158491",2
"-5046431315301685006",4
"-5046550631568622020",10
"-5046999255784379630",7
"-5047430502321459819",5
"-5047657330169981851",10
"-5048072906700695283",1
"-5048245350761440383",10
"-5048351498424860839",4
"-5048639359377096515",2
"-5048685094642591842",9
"-5048838401209964653",8
"-5049147484102258261",8
"-5049260958111997081",6
"-5049789162411112365",4
"-5049865872362353125",2
"-5050196806921317523",3
"-5050289071784029637",7
"-5050491645003749839",6
"-5050547292874391369",8
"-5050721102071602157",6
"-5050763214659123812",7
"-5051270216598438424",8
"-5051284655312998061",5
"-5051584709229284283",1
"-5051737733034253633",10
"-505185517228828650",1
"-5051907791019121216",7
"-5052342451963135472",3
"-5052424719276694649",7
"-5052591662630687918",7
"-505266498683937772",3
"-5052965879266341179",6
"-5053320985058597037",5
"-505345186225452495",9
"-5053479597684897392",1
"-5053586819744106426",7
"-5054066551918509461",10
"-505464518524072550",7
"-5054872722950722196",4
"-5055081199678246500",9
"-5055183777931852446",6
"-5055373044840514823",2
"-5055379707245294516",1
"-5055584446764238530",5
"-5056152097494610981",4
"-5056400673703329415",8
"-5056788678357212089",5
"-5056831509295265800",1
"-5057935060457033672",8
"-505794018169399339",4
"-5058282555379711280",1
"-5058338746379522315",4
"-5058464481404583660",6
"-5059651677632360338",5
"-5059961485561256522",8
"-5060169427206818607",3
"-5060228862045267378",7
"-506025185144958522",9
"-5060269793551746040",6
"-5060437545392335230",8
"-5060993525437239400",8
"-5061247980221630379",2
"-5061502444807853638",10
"-5061508544982370063",8
"-5061537842375321651",6
"-5061783430286264157",8
"-5061789455831597465",7
"-5062051254570249704",5
"-5062209597631822632",5
"-5062225146743241155",4
"-5062321666752846381",9
"-5062362224825414378",6
"-5062810714581044915",10
"-5062867500665480306",4
"-5063173876320585783",9
"-5063340390642217233",9
"-5063479308251590994",8
"-5063483531718033419",9
"-5063532471854665538",7
"-5063611952462542342",7
"-5063644141578904777",8
"-5063739400671844655",7
"-5063912254239780070",10
"-5063922500153846322",6
"-5064020955870538703",6
"-5064165103582514928",6
"-5064174712863060656",7
"-5064216734951411217",10
"-5064317911136274376",8
"-5064340615772992862",7
"-5064840220634850214",5
"-5064874924072358495",9
"-5064986792474629315",1
"-5065417798621313929",7
"-5065465417692824888",10
"-5065488725134831191",6
"-5065714416405102069",4
"-5065769311988217891",3
"-5065877607574000125",5
"-5065887305246012834",7
"-5066301088967309406",3
"-5066359862236526347",3
"-5066606866672810204",1
"-5066932150495192803",7
"-5067513550155100587",1
"-5067664233825335949",2
"-5067799192497015190",6
"-5067806326232419377",10
"-5068151060220084358",6
"-5068221808142541484",5
"-5068304634395014506",7
"-5068502420968660552",3
"-5068636418010394438",1
"-5068723902348496638",4
"-5069250407897780068",7
"-5069274292618417223",1
"-5069489903867327729",5
"-5069804764030949434",2
"-5069817340729008384",9
"-5070008400271275318",5
"-5070029509573634841",9
"-5070177130701218827",6
"-5070229616184013063",4
"-5071220756939247418",9
"-5071238275470564642",7
"-5071271080979014809",2
"-5071849101167488691",10
"-5071850051468874613",5
"-5072038375113184984",4
"-5072116763977016504",4
"-5072272042850381653",8
"-5072305381224107749",8
"-5072895320172425981",8
"-5073472100595453806",7
"-5074350117575692644",9
"-5074621060213238040",6
"-507508512960748687",4
"-5075235445357092154",6
"-5075618650702812981",9
"-5075822326004491981",8
"-5076054628468730081",3
"-507624096707022538",2
"-5076260932162952128",10
"-5076345542588972022",5
"-5076579211474122805",1
"-507680618411856721",8
"-5077159637225909614",3
"-5077677454474529255",3
"-5077838662169573701",1
"-5077860874604147243",9
"-5077895734398020650",1
"-5078233870726038990",2
"-5078322296509693303",8
"-5078650585454477229",6
"-5078684230257936066",8
"-5078860990440988231",3
"-5078862139736976217",6
"-5078936563611442906",7
"-5079362369027708304",5
"-5079645640720888844",8
"-5079654337327320124",8
"-5079860448668230657",7
"-5080000122225147579",3
"-5080051514408049802",9
"-5080082123047175690",8
"-5080612754296799750",6
"-5081353872768689115",6
"-5081554750325795166",7
"-5082287780251285313",3
"-5082548657125819695",8
"-5082733512360837315",4
"-5082931622367118586",3
"-5082991615094626983",5
"-5083055636738947501",10
"-5083243810141274699",6
"-5083523871587628526",3
"-5083557231051450802",9
"-5083591437110451225",4
"-5083757661447282576",8
"-5083864548800378177",3
"-5083937513505247663",5
"-5084379815491340783",1
"-5084526383548227254",5
"-5084553404977439904",9
"-5084813528173564505",1
"-5084935472408702567",5
"-5085873136557384943",5
"-508605246808692024",9
"-5086467779714070371",10
"-5086763002587837980",10
"-5086894010267956660",8
"-508693900758748186",9
"-5086985351512276382",5
"-5087040442633745014",1
"-5087151157413771759",9
"-5087555542036102381",4
"-5088469109607310409",9
"-5088471239871246862",8
"-5088593137608429951",5
"-5088851069940649884",10
"-5088862475636655905",9
"-5089128889648468691",2
"-5089340466847850999",4
"-5089747254871398227",1
"-5089883651151903074",4
"-5089890897383550549",6
"-5089891763653058474",4
"-5090016184869024092",10
"-5090488178983673230",5
"-5090575759614476634",6
"-5090617459275013448",4
"-509067942779601771",8
"-5090971735024502428",10
"-509116783352881614",6
"-5091291941917106521",8
"-5091348860188212150",6
"-509165548068727321",7
"-5091789104342023680",10
"-5092086610616870150",2
"-509270225512571835",10
"-5093492124051425266",10
"-5093736409687981218",2
"-5093751718894496631",8
"-5093801972734081273",8
"-5094361226131359833",1
"-5094500080236915420",6
"-5094528790912898409",5
"-5094594755995646935",4
"-5094612138308756812",8
"-5094919165415628374",7
"-5095182969521958515",8
"-5095383734507938300",4
"-509541507573758016",5
"-509574727883865340",8
"-509575136820006545",1
"-5095933896242959135",7
"-5096372557608515284",6
"-5096519488250268548",10
"-5097175766421744725",9
"-5097417572004111314",10
"-509804183509093195",7
"-5098144955172527723",6
"-5098621608323786702",8
"-5098798994677667749",8
"-5098817643032797897",3
"-5098844357778798157",9
"-509888591374878017",3
"-5099209891627716125",2
"-5099651556047550527",1
"-5099723825013852943",3
"-5099766094079688952",4
"-5100036063331392896",3
"-5100064616712479271",7
"-5100300172258124555",2
"-5100678611316939151",10
"-5100729930163809334",4
"-5101039140046186412",5
"-5101944915816091879",10
"-5102029147464690259",1
"-5102166742938050846",5
"-5102183541062221194",1
"-5102294628467403240",9
"-5102495307908720273",7
"-5102869145329714065",7
"-5102908125143458161",10
"-5102952399101770819",4
"-5103180278391649918",3
"-5103228070856861384",8
"-5103327086016721905",10
"-5103579895862587538",4
"-5103588341767147556",7
"-5103758803165334513",2
"-5103837251649226135",6
"-5104742865934449212",10
"-5104856548201158279",2
"-5104940467162347523",5
"-5104954580332926595",10
"-5105334207463461196",8
"-5106023945044526229",3
"-5106244576582740227",7
"-5106447321904784333",4
"-5106448846980983649",8
"-510667233961140488",2
"-5106745121900057985",10
"-510678411430762840",6
"-5106910168454923509",1
"-5107123738633087495",4
"-5107219222675135168",1
"-510745076208757083",10
"-5107600463161160881",1
"-5107755158254920322",1
"-5107871771095199660",5
"-5107905743980074323",2
"-5108085061205234043",1
"-5108327389865097680",1
"-510886020075336133",5
"-5109472378361296643",3
"-5109596913945120264",8
"-5109621564542344271",1
"-5109790813747609749",8
"-5109816991168548123",9
"-5109917924115829900",2
"-5110296436797394887",1
"-5110354903041945659",7
"-5110384146583762758",3
"-5110425406531789849",6
"-5110929110961715200",8
"-511174928468931075",7
"-511190421518373100",4
"-511191300805639458",9
"-5112236161137073286",2
"-5112484953301772688",10
"-5113193844815710479",2
"-5113727881668773833",8
"-5113779034686322475",9
"-5113823547973137351",4
"-511384749127377158",1
"-5114356235894887300",7
"-5114851094311739812",1
"-511496997221415556",2
"-5115137142959658029",10
"-5115176999610637894",10
"-5115291622768630419",10
"-5115628456682712558",4
"-5115743434529007516",4
"-5116014194532260791",9
"-5116017778234283104",6
"-511626081829065503",4
"-5116656739499156887",10
"-5116746877083139254",1
"-5117252727212331183",8
"-5117359258527760380",5
"-5117743377362882952",2
"-511790295950626762",10
"-5118148896727238296",2
"-5118458193085405961",3
"-5118562006224012360",2
"-5118570651377323805",5
"-5118777705246637106",3
"-5118921418414169544",5
"-511919946641132597",8
"-5119356328653939540",7
"-5119753942771990979",1
"-5120046957253411257",3
"-512050705169877503",5
"-5120514660566516124",8
"-5120792895529228309",7
"-5120898579505507831",5
"-5120929110568101191",5
"-5121046692346245450",2
"-512140372226387582",8
"-5121541367121701508",3
"-512193451192279926",8
"-5121957215441651648",9
"-5122434548397992108",2
"-5122847605885097373",1
"-5122917619734106864",3
"-5122939269014485648",2
"-5123458696416155301",3
"-5123629867673185810",10
"-5123927176048439363",2
"-5124164946207685856",5
"-512424213979236423",2
"-5124450867003516902",8
"-5124881089450029793",10
"-5125155750187095716",2
"-5125911202760442388",2
"-5126241113203158976",4
"-5126417662383909862",7
"-5126501924734578358",3
"-5127195038907890249",8
"-5127356298948955631",2
"-5127461423727573335",2
"-5127800531173612802",6
"-5127867223099474504",5
"-5127987751001794441",4
"-5128216321657874910",8
"-512822028821380591",5
"-5128241707855665232",2
"-5128306557946749129",5
"-5128372300176273669",7
"-5128435022940167310",6
"-512851461322216299",6
"-5128595938892508469",6
"-5128816021570180495",2
"-5129195137642017448",4
"-5129735901116940977",6
"-5129768168710771330",10
"-5129956098559089843",1
"-5129962722575397479",3
"-5130550931132930663",7
"-5130627153854164468",7
"-5131349967855290386",8
"-513148467618880297",8
"-5131497694313145850",7
"-5131514672857279922",2
"-5132208792582977295",3
"-5132274138022368347",6
"-5133491536330417094",5
"-51336167684244353",2
"-5133624668535081444",1
"-5133717835691860222",9
"-5133854135481033856",2
"-5133859018388531257",9
"-5134002310298237633",9
"-513420630595531817",5
"-5134402927246922592",3
"-5134964169089461718",7
"-5135054645154627048",8
"-5135314437796167011",8
"-5135748848375466399",2
"-5135794961879698516",1
"-5135915580411194480",4
"-5136535580719381651",2
"-5136610945334897209",2
"-5137141868566162590",3
"-5137389520621839051",5
"-513805324058718574",1
"-5138396792885683261",5
"-5138440888633893097",8
"-5138510983396913980",8
"-5138521960326084515",9
"-5139073153917111967",3
"-5139167883075106241",2
"-5140000733058478448",7
"-5140268688513424787",9
"-5140746189592726766",2
"-5141073526484228022",1
"-5141263655174207711",6
"-5141441394062500976",2
"-5141459680516636871",7
"-5141475320669781806",7
"-5141616807253568204",10
"-5141999607044598021",8
"-514202334882623908",7
"-5142224792809520373",10
"-5142502408446542391",6
"-5142662416574262381",5
"-5143276531047909698",9
"-5143287691802193290",2
"-5143487352195284069",8
"-514349427838024843",4
"-5143588150528202462",6
"-5143623419232729303",9
"-5143743839111106858",4
"-5144053881214003874",4
"-5144124237713935901",2
"-5144288968654613890",1
"-5144348225211766427",3
"-5144695761750492726",1
"-5144774978851304253",7
"-514493704883895806",7
"-5145382577287272274",2
"-514593208239381832",1
"-5145962063349224456",1
"-5146031974265838066",4
"-5146143476857365482",8
"-5146733719452726210",4
"-5146861454167014164",9
"-5147050652565290253",3
"-514747851188808760",1
"-5147551966718978500",8
"-5148031213530292164",6
"-5148196901091770197",3
"-5148448874515817680",8
"-5149055581602280699",9
"-5149471580841999094",6
"-5149479287756334525",6
"-5149547455156087260",2
"-5149984271367038122",2
"-515023445772223008",4
"-5150649590899284058",3
"-5150971439841430054",6
"-5151121249857726632",2
"-515140016030213552",4
"-5151528380850393604",6
"-5152120514800000379",4
"-5152151995714162796",4
"-5152179692631066942",6
"-5152188076226002068",1
"-5152678409604937784",8
"-5152857611014696633",3
"-5152991969089177868",8
"-5153153323709408818",5
"-5153193284373910132",5
"-5153489196454026607",9
"-5154013507890405553",4
"-5154083469010125334",6
"-5154127918448344223",8
"-5154326276355673209",2
"-5154692621778336026",5
"-5154848906524742615",5
"-5155397683752679020",3
"-5155654782500724019",3
"-5156000578429002131",3
"-5156358915122719081",10
"-5156688678191838604",5
"-5157127137240234189",1
"-5157481285772974566",6
"-5157505986313319690",7
"-5157710525552971157",6
"-5157767662814164800",2
"-5158088895569639190",7
"-5158373140734465773",1
"-5158626112181413638",7
"-5158829376072343969",6
"-5158936956683478493",8
"-5159087512814170406",10
"-5159122792638567045",6
"-5159185697573553681",1
"-5159524171899321538",4
"-515956233715842769",7
"-5159591109115074390",5
"-5159593902268350340",8
"-5159819600332617284",6
"-5160640010175016955",5
"-5160737425049751818",9
"-5160807265324937885",3
"-516090083450179325",10
"-5161122618328741268",5
"-5161161494167306672",1
"-5161222644511248866",2
"-5161257016360463968",10
"-5162177341269297903",2
"-5162345787737876464",9
"-5162390915832526348",7
"-516248960697671542",7
"-516271092652950176",1
"-5163124129661937980",7
"-5163466694231313191",2
"-5163532626451647745",4
"-5163753672646598875",7
"-5163840668519772449",3
"-5164049141378193713",4
"-5164170732137653687",7
"-5164592583350861226",4
"-5164752106333112360",4
"-5164883623620347438",7
"-516495975969239292",7
"-5165285840194683390",6
"-5165336332712821859",1
"-516541704700679034",6
"-5165433462694149827",9
"-5165442102768572682",7
"-5165591171375588116",1
"-5165627517184095896",2
"-5165731991998775596",2
"-5165829617409850625",10
"-5165835575948956442",1
"-516594427790026278",5
"-5165999033995832189",1
"-5166022818028400185",1
"-5166167245115139987",10
"-5166274884823439901",10
"-5166414164876284781",5
"-516661666362338468",5
"-5166941175933663185",8
"-5167069354319091305",8
"-5167219365009125781",2
"-5167234694509591619",10
"-5168033328090757537",7
"-5168406035506425885",6
"-5168596823087637240",1
"-5168669318403996133",3
"-5169129200056136288",3
"-5169162033315409668",9
"-5169391674167693099",7
"-5169419535614511682",5
"-516948624729023802",5
"-5169488398360513125",7
"-5169700066728580825",8
"-5170032797619638841",9
"-5170075361247382687",9
"-5170141843542537152",4
"-5170459487643272405",8
"-517056615611553334",10
"-5170897200302954612",7
"-5170927976034455163",3
"-5171272563711696991",3
"-5171635630075592653",6
"-5172051480152257958",4
"-5172312214021158324",10
"-5172877150832099374",8
"-5173448531969194156",3
"-5173735187520684797",10
"-5173824977109513071",9
"-5173918136351608101",5
"-5174128369715757539",8
"-5174456934490906349",10
"-5174501424429164994",7
"-5174696222611675448",5
"-5174734430424091967",3
"-5174790878263819368",10
"-517480602939340932",5
"-5174975189264841368",4
"-5175008195171323081",8
"-51750163801907850",9
"-5175023799434636793",2
"-5175066610740352723",7
"-517520171376315682",1
"-5175730580585567173",6
"-5176256249171930555",4
"-5176293202722075432",2
"-5176573730741236858",5
"-5176822601942631212",6
"-5176857326184216153",7
"-5176933873905647265",2
"-5176946741335337853",6
"-5177187372006622806",6
"-5177331251703379618",5
"-5177498812249394004",3
"-5177622983441099217",2
"-5177691458436742065",6
"-5177751212333319718",8
"-5177957474217668338",8
"-5178421011320830150",8
"-5178671226734345186",10
"-5179153257224971026",6
"-5179256404424011309",1
"-5179541163565136976",6
"-5179611197673787558",6
"-5179922110565865816",7
"-5180051343890212174",8
"-5180560988830919560",10
"-5180599933574280763",9
"-5180929126619727387",2
"-5181010070172968670",5
"-518126984358664732",2
"-5181331503077566432",9
"-5181402337880396912",9
"-518155467507673630",3
"-5181761956900401075",10
"-5181830536621890528",1
"-5181875435695244239",7
"-5182113016685651550",4
"-5182257146198806776",1
"-5182330464175178496",3
"-5183213769707904676",1
"-5183439657073139510",4
"-518359373389578639",5
"-5183672464325953035",2
"-5184022286711278093",8
"-5184184507805267357",8
"-5184336958436637300",3
"-5184768553294869139",8
"-5184843826620503310",7
"-5185343751494775483",5
"-5185468227799369165",5
"-5185666715387455384",9
"-518576864754101166",10
"-5185993860439858165",2
"-5186006066900004043",3
"-5186055528461643664",5
"-5186079628891134837",6
"-5186082548003305595",8
"-5186450962449293220",5
"-5186680751468011425",2
"-5186782542591135213",10
"-5187326816186922431",9
"-5187575138514042752",2
"-5188651345418250635",8
"-5189112751314934548",6
"-5189192832383921213",8
"-5189697158259604326",10
"-5189881483734033534",9
"-5190021629444864774",9
"-5190373933886900097",6
"-5190522484916073147",7
"-5190818436237227833",3
"-5190889719879415510",5
"-519089795745590760",5
"-5191898510482610731",1
"-5192608556106222803",1
"-5192626530281581656",1
"-5193306067779729301",8
"-5193323368312532969",5
"-519370975014184237",3
"-5193941927204557969",1
"-5194079877472383752",8
"-5194271835073169026",9
"-5194579971890433302",9
"-5194649023947430858",8
"-5194714578726483736",5
"-5194738837118608669",9
"-5194751341094346536",4
"-519478006687057813",2
"-519558766772646455",3
"-5195659847995299475",2
"-519595303978457379",10
"-5196122086425805693",9
"-5196196551075293756",6
"-5196382403065970030",6
"-5196451287376267842",4
"-5196837846789020420",9
"-5196945383174010139",5
"-519711687670116237",4
"-5197555518862098688",3
"-5197947005822124128",1
"-5197947295842208648",8
"-5198079023729789998",9
"-5198126660765194194",6
"-5198211583249264465",4
"-5198449813269931306",6
"-5198511113150266249",8
"-5198752466764361024",4
"-5198761880298336200",8
"-5199186353196280700",4
"-5199196805318169709",3
"-5199498414428717172",7
"-5199593611440709078",3
"-5199719321548174921",7
"-519987228006439498",1
"-5199891066862722297",3
"-5200236616001374947",8
"-5200389898975612783",4
"-5200733685766401511",4
"-5201150049404463577",5
"-5201178718818700136",2
"-5201416118002314161",1
"-5201898847707944036",4
"-5202125518358656140",5
"-5202191892807393825",8
"-5202201556866211037",9
"-5203038592600087183",3
"-5203134912015408731",3
"-5203432551509042093",5
"-5203618259034744457",6
"-5203822595876879424",6
"-5204238838339991385",2
"-5204414787715936561",9
"-5204636834636308304",9
"-5204770123870071657",5
"-5204995268193957513",3
"-5205182440424635903",2
"-5205283908515176867",5
"-5205364929247901547",7
"-5206067898191098992",10
"-5206071626947528008",3
"-5206203766498927318",4
"-5206445104538641355",6
"-5206500214687627206",7
"-5206740412037943263",5
"-5206742015888753683",5
"-520686722862952459",8
"-5207209937790586236",1
"-5207486587575299951",9
"-5207567465168074182",6
"-5207690629381106936",10
"-5208632941517159663",2
"-5208697039453414455",2
"-5208997711494248000",4
"-5209262489871108144",5
"-5209374223585817939",1
"-520946410146421323",1
"-5209568136883145900",7
"-5209768044448271402",7
"-5210076613523117865",4
"-5210121942396800789",2
"-5210323404342964592",1
"-5210345755844076162",4
"-5210418172813634696",4
"-5210913976896193443",7
"-521099918172465878",5
"-5211080399261987907",9
"-5211238630231177811",1
"-5211425870500544485",2
"-5212865228169902079",10
"-5212866232048139382",8
"-5212916405624474223",10
"-5212956338139863827",5
"-5212972241335453063",8
"-5213228495144154583",8
"-5213413514323099675",10
"-5213838228365040479",1
"-5213878325604368965",10
"-5214266385013599016",1
"-5214438972139789933",2
"-5214682299395390425",5
"-5215037732614532468",2
"-521528242394834461",4
"-5215518278648061336",5
"-5215580147706549073",1
"-5216124804166008078",1
"-5216130724029992872",3
"-52163454339825133",10
"-5216376572745433343",5
"-5216587493248461713",10
"-5216761980801122571",1
"-5216903391323981007",6
"-5217103392159766178",2
"-5217200900113755131",5
"-5217524972411474732",5
"-5217769356842707349",9
"-5217814244410275705",3
"-5217822979330382669",8
"-5218281259094344845",1
"-5218736347413053294",2
"-521897323326954810",7
"-5219037232395047597",6
"-5219191319151501377",6
"-5219219636837056725",2
"-5219676519787710885",9
"-5219700554524134689",4
"-5219812008233132546",4
"-5219827103845210163",3
"-5219959419291167602",6
"-5220149353338707115",7
