"device_id","fold"
"-1795229770663611714",1
"-1795690110193359690",4
"-1795704270733906001",3
"-1795813377653686830",1
"-1796008854790133173",2
"-1797389143558373783",4
"-1797687860639512618",1
"-1797874651631538782",4
"-179790220800402751",2
"-179798522281493317",2
"-1798848359004555428",1
"-1799093268677275272",5
"-1799102761557166076",1
"-1799303872155340892",3
"-1799617335872538990",3
"-1799859328189990800",5
"-1800023624954426585",3
"-1800118167317199057",4
"-1800194747291613381",4
"-1800288098606111355",4
"-1800778318671158248",3
"-1800803013721526349",3
"-1800909578554163196",3
"-180100488834413932",5
"-1802195922832784145",4
"-180244343691826546",1
"-1802471207186170959",4
"-1802831126862755033",4
"-1803060757859620187",4
"-1803226821007708727",4
"-1803416619384591473",3
"-1803775570211640954",4
"-1803792679847380449",1
"-1804676124509594422",1
"-1805047652816861910",1
"-1805138196100239781",5
"-1805145137552992384",3
"-1805225261746695609",3
"-1805377875575451836",3
"-1805585443626359620",3
"-1806167786180501195",2
"-1806497721490140119",3
"-1807123000833496086",5
"-180715326356343109",1
"-1807245221020014017",2
"-1807369771621124069",5
"-1807408236200222333",2
"-1808110911247734630",2
"-1809247536128495419",4
"-1809747107253331362",3
"-1809836304565999994",2
"-1809943987159653097",1
"-1810055387642690879",2
"-1810496666737993170",4
"-1811034417081199788",3
"-1811097759400598150",2
"-1811272157092606065",2
"-1811447726774105522",2
"-1811527112795279341",2
"-18119191521766758",2
"-1812157395407697897",1
"-1812341043532157443",1
"-181234785184251006",3
"-1812406624808877427",3
"-1812962538966391628",3
"-1813197798352490048",3
"-1814857278131650387",2
"-1815072973831028289",3
"-1815211923658227359",5
"-1815417689505358175",4
"-181546402322177584",3
"-1816131345405641187",3
"-1816397407997781218",4
"-1816671660791566920",1
"-1816852018199347604",3
"-1817095591378165839",1
"-1817228977407363346",4
"-1817502319478569661",4
"-1817563574103447626",4
"-181810155220406279",3
"-1818406219967651139",4
"-1818469716373609187",5
"-181852509913613298",5
"-1818540172116228734",1
"-1819112552501906356",2
"-1819261076003016343",5
"-1819276579749583561",3
"-1819305947238456255",3
"-1819925713085810171",1
"-1819944392787579918",3
"-1820334256795173604",2
"-1820522421003193913",3
"-1820652328838032085",4
"-1820946853696573053",2
"-1821094060435928988",3
"-1821290113554340655",2
"-1821476558267940929",1
"-1821913452527859823",3
"-1822103882071227066",3
"-1822311759738020700",3
"-1822422078476953462",4
"-182248412181968937",3
"-1822604510885977729",3
"-1823063904072333125",1
"-1823069714900085525",2
"-1823524536113159488",4
"-1823642706433362718",5
"-1824090065255056713",1
"-1824111540058057316",2
"-1824118494658063176",1
"-1824268763386923919",2
"-182432544323167416",3
"-1824482467472654112",1
"-1824840104697287357",3
"-1824939285175380406",1
"-1825009994525872289",5
"-1825419657866029482",5
"-1825428870639321563",4
"-1825484788379131127",5
"-1825525468067485524",5
"-1825952527360837117",1
"-1825970688587732025",5
"-1826484259751150606",2
"-1826859189837598563",1
"-1827265414361726037",5
"-1827392606613896374",5
"-1827713014909128572",2
"-1827922779718960208",1
"-1828057478821475060",2
"-1828930859233031515",5
"-1828998486580494381",4
"-1829119697049284266",4
"-18294146237227989",3
"-1829593791534718504",1
"-1829866794763194103",4
"-1830614170987538328",2
"-1830691000215890447",3
"-1830842412802435657",3
"-1830919917437191062",2
"-183111621324650894",1
"-1831181510204131511",1
"-1831238256595912420",2
"-1831241916464920220",3
"-1831385318734566270",3
"-1831780753144148252",2
"-1832065383559603530",2
"-1832205393697645740",5
"-1832325392363351120",1
"-1832349764585750008",2
"-1832602614641477519",1
"-1832855244963802851",4
"-1832869127299270015",2
"-1833554735072375150",1
"-1833631613116653212",3
"-1833770000365822623",5
"-1833888400593954932",3
"-18339145374009093",5
"-1834086199894193957",5
"-18340870648186031",2
"-1834184670869152565",4
"-1834418052728911761",3
"-1834444932743147537",1
"-1834531017343603102",1
"-1834664310471346085",3
"-1834729128950059765",4
"-1835031143362286422",4
"-1835439711969222683",4
"-1835458657071871326",5
"-1835517938526310616",3
"-1835670089723464081",4
"-1835715955459285841",4
"-1835951434252452322",2
"-1836089185111736565",5
"-1836217903807026765",2
"-1836302180938147138",1
"-1836413439708303366",5
"-1836449859996267728",2
"-1836655231399726118",5
"-1836914930981093179",5
"-1836956873516632243",3
"-1836971636866586025",2
"-1837489133345518133",3
"-1837577059683576305",4
"-1838031687805066321",5
"-1838228756290405199",3
"-1838401263595535357",1
"-1838454260580131720",4
"-1838566563055806717",4
"-1838781758998366595",2
"-183879477112165052",1
"-1838836093728125150",2
"-1839179287527918074",5
"-1839204775208117050",3
"-1839321859337226783",3
"-1839562897396073186",3
"-1839575866832845601",4
"-1839889774123111851",1
"-1839895706623665788",3
"-1839927621650217592",5
"-1840486669017140031",1
"-1841342297576868897",1
"-18413620249632024",5
"-1841456591086200543",2
"-1841748456490690643",3
"-184212653074754691",2
"-1842135948624064859",4
"-1842480484728399209",5
"-1842558148696860340",1
"-184269636597995620",2
"-1843079190294540031",5
"-1843125324117740900",2
"-1843132075543703219",3
"-1843298085687553475",4
"-184339465013960687",5
"-1843450627111946877",1
"-1843683153206691305",4
"-1843707221886190510",5
"-184400817050772603",3
"-1844158884160762313",4
"-1844275662696897739",1
"-184459559578718272",1
"-1844738378961275172",4
"-1844867834166262089",1
"-1845242582661207503",1
"-1845499797267797957",4
"-1845572080527026475",2
"-18458834542633514",2
"-1846002193886424996",4
"-1846117586747880571",2
"-1846158315696089250",5
"-1846526529245852877",5
"-184661561767514475",1
"-1846796778136460883",2
"-1846908210004764395",5
"-1847235486973539892",5
"-1847317782088679119",1
"-1847471037719269179",2
"-1847572768289041634",2
"-1847693543047060385",2
"-184785697990628334",2
"-1847959426115552518",5
"-1847969148303775504",1
"-1848180342097169949",3
"-1848281674607153373",4
"-1848526876287724815",3
"-1849049728855373066",1
"-1849096509569459898",3
"-1849138214965345110",2
"-1849323198118118559",5
"-1849490689524378578",5
"-1850177835986725854",4
"-1850386635681951622",3
"-1850712180030149486",5
"-1850794943067495222",3
"-1850905198012136416",5
"-1851245138037267364",1
"-1851329889723612520",4
"-1851349715436622771",3
"-1852035461558558546",3
"-1852091647422171300",1
"-185211216584101598",1
"-1852173069782442448",1
"-1852654705502194719",3
"-1852670336834227252",5
"-185307435548905939",2
"-1853217272610931429",1
"-185349359308571889",3
"-1853591646653169604",5
"-1853614161534729279",2
"-1853687320191053955",3
"-1853752185863772821",4
"-1854069199940759396",3
"-185421720693435579",3
"-1854396199869683337",5
"-1854515483123008938",4
"-1854592475449606146",2
"-1854659058494086514",5
"-1854827459879866292",4
"-1854967757068453206",5
"-1855827168963876991",3
"-185586081405631246",1
"-1856025969249695525",1
"-1856026455483721947",2
"-1856222958626044701",4
"-1856471858831632581",4
"-1856619131280383666",4
"-1856861493435514461",1
"-1856991191726238132",2
"-1857016660651240402",2
"-1857024458835737107",4
"-1857245909146646136",4
"-1857435683534134705",1
"-1857759944129739756",4
"-1857848463183884901",4
"-1858006844990046411",4
"-1858317955030091290",4
"-1858347677826738279",1
"-1858458687678463379",1
"-1858470655385770056",5
"-1858847409290116153",4
"-1859063524631349076",4
"-1859271700285419170",4
"-185931958706776624",4
"-1859568600719554193",2
"-1859773556978543896",2
"-1859858683544700209",2
"-1859874601964944144",4
"-1859896471010126985",2
"-1859981127527552286",2
"-1859999577056769255",3
"-1860477143519357130",5
"-1860518140685190905",2
"-1860606606120225120",2
"-1860610525931577319",5
"-186112646111476893",5
"-186137851727910147",5
"-1861698332046435214",1
"-1861733340579241261",2
"-1861939164661023585",4
"-1862115938130410691",4
"-1862196537098190120",5
"-1862904665783147193",2
"-186309547017935984",5
"-1864222603332678010",3
"-1864429507807190705",2
"-186450170250507205",1
"-1864551861342449709",3
"-1864953974645382376",4
"-1864968793374211495",2
"-1865568459225659071",1
"-1866207590326604579",4
"-1866238642839047555",5
"-1866274265046707637",2
"-1866309743609829752",4
"-1866509960009450089",5
"-1866577548965315905",1
"-1866716734712660176",4
"-1866872231234554212",3
"-1866950403834608201",4
"-1866955601278090631",1
"-1867196390444570225",2
"-1867317518848683033",2
"-1867557450382750161",4
"-1868826242084087739",4
"-1868884014377187671",1
"-1868895392123057059",2
"-1868899995693612856",2
"-1868937520641111326",2
"-1869224443337156544",3
"-1869264707809587718",5
"-1869335204582603075",2
"-1869523634438651839",2
"-1870074800027757568",5
"-1870210604096308539",4
"-1870464309183748399",1
"-1870888110930633498",3
"-1870975649708665563",5
"-1871473931639931222",5
"-1872001393673636989",4
"-1872817531001233413",5
"-1872955090216706024",4
"-1874050172304107385",2
"-1874243534692362504",3
"-187443393070569908",2
"-1874884056276007781",4
"-1875082122856044590",5
"-1875404241597812527",1
"-1875447767456084763",4
"-1875562680996991582",1
"-187568695072216777",4
"-187593399799469232",3
"-1875959914918021250",2
"-1876162167362880743",1
"-1876224844071415726",4
"-1876905644374186156",1
"-187760573162164538",4
"-1877891373990035358",2
"-1878151416030358908",2
"-1878803016252776193",2
"-1878891070625291075",3
"-1878962741085473457",4
"-1879328008894461575",3
"-1879782662333755273",5
"-1880050412655764527",1
"-1880881681935292705",4
"-1880922206780317300",4
"-1880958035477937123",3
"-1881037928704205003",1
"-1881468585763636631",5
"-1881867558322439693",5
"-1881897717119414518",4
"-1882079295977680741",1
"-1882255080016508057",1
"-1882392261817018943",2
"-1882556024857666831",4
"-1882578723936205411",3
"-1882793713645795855",1
"-1883107096125613819",3
"-1883133992323662545",1
"-1883148586928602908",1
"-188338006192217671",2
"-1883516060910834539",4
"-1883629575478589744",5
"-1883828307132981947",3
"-18841358946420116",1
"-1884321459059080808",3
"-1884500713957938451",2
"-1884569734172657698",3
"-1884604063571076437",1
"-1884911985217466712",1
"-1885574703031967361",5
"-188565810230994401",1
"-1885879788808324249",1
"-1885941507492063612",4
"-1886380544515989365",5
"-1886447014384883298",5
"-1886758343819470158",1
"-1887061194865546825",2
"-1887084995425087390",1
"-1887266368457056673",3
"-1887289570842088790",4
"-1887493202795464605",4
"-1887533700939048912",1
"-1887755705004378530",3
"-1888615999994320181",1
"-1889033480958016238",4
"-1889071831877535206",5
"-1889577435074544875",1
"-1889893391998309014",3
"-1890008712810128056",1
"-1890322236161268532",2
"-1890459593064715479",1
"-1890515424757206793",3
"-1890639360862738222",3
"-1891254714261379359",1
"-1891588492640041559",1
"-1891764865516713294",5
"-1891808054606167376",1
"-1892055247233341445",2
"-1892427075502709599",3
"-1892465123401651758",2
"-18925742849996087",1
"-1893279576416638880",1
"-1893645510766011211",3
"-1894048225365984209",1
"-1894168231894786780",4
"-1894225893598427549",3
"-1894514549795536286",4
"-1894729467160900829",2
"-1894993680838097815",2
"-1895006816175794407",3
"-1895166489606533002",1
"-1895509578144570493",4
"-1896184404362924829",3
"-1896320851589111741",2
"-1896365990222313447",3
"-1896432700543181307",4
"-1896438691475781582",1
"-1896466564661765017",3
"-1896800660135214129",5
"-18969145338053044",3
"-1897341203603983452",4
"-1897421153300574168",5
"-1897437266904919375",4
"-1897612853366434866",1
"-189765751074055374",3
"-1897714234304564864",1
"-1897978519340232948",3
"-1898274312941884725",2
"-1898713958873317117",3
"-1898926697428958053",4
"-1899066963782541082",1
"-189911816490603922",3
"-1899159326849990290",3
"-1899255489928419832",2
"-1899399989393404318",1
"-1899449803894806467",5
"-1899554234272642733",5
"-1899763018246841481",5
"-1899992497432658554",1
"-1900887293065216227",5
"-1900898654373966006",4
"-1900925424293413411",4
"-19009873655182334",3
"-1901031726674251515",3
"-1901220927036601164",2
"-1901660240643220634",4
"-1902209721919706649",5
"-1902570942192575127",3
"-1902581187317489079",5
"-1903133444353484412",1
"-1903331747612771176",4
"-1903413678740392410",3
"-190403555598594749",4
"-1904047451080323669",4
"-1904254540186020892",2
"-1904494323637235488",3
"-1905322294610877117",5
"-1905418803529629185",5
"-1905472776553031138",4
"-1905831428154569572",2
"-1906081829099736481",1
"-1906563949339253333",1
"-1906645640487517125",3
"-1906974910414766023",4
"-1906986247026168838",1
"-1907114297726618581",2
"-190726409432427730",4
"-1907278464920908261",4
"-1907416850816718699",3
"-1907557667166748618",4
"-1907690039402678551",1
"-1907921814178974228",3
"-1908092260095305397",3
"-1908169244541304803",3
"-1908300869607585839",3
"-1908341239225813603",5
"-1908523984217446483",3
"-1908610872909866602",4
"-1908673785505909315",3
"-1909060320563532905",3
"-1909205901703473047",2
"-1909214170167401523",4
"-1909410109136133842",2
"-1909560357124791068",5
"-1909817539114339955",3
"-1909840803012691378",1
"-1909945826230894389",1
"-1910254921570139054",3
"-1910929334243981859",2
"-1911039250840853697",4
"-1911402685651378994",4
"-1911445459124800172",3
"-191148298565267804",3
"-1911770989300237545",3
"-1911840206427011685",3
"-1911887190666807740",4
"-1912245875146082161",5
"-1912419199621451406",2
"-1912488130284027799",2
"-1912838943029389131",1
"-1913491506730387856",4
"-1913715245077284009",3
"-1914203293788974191",1
"-1914526990948546412",1
"-1915124576544230201",5
"-1915511376902929787",2
"-1916079381517069852",5
"-1916576009041438758",3
"-191669847070955302",2
"-1916837414936672851",2
"-1917591494988104875",2
"-1917601569688391370",3
"-1917640584165083327",3
"-191765503743399265",4
"-1917667142818010682",4
"-1917834856994928637",3
"-1918105925098095847",2
"-1918628923697018204",2
"-1918972518228977619",1
"-1919029435867652107",2
"-1919479319169649479",4
"-1920003791814055608",5
"-1920075605393999794",2
"-1920247338409259209",5
"-1920336968561447386",1
"-1920440862016691647",4
"-19206044220299424",4
"-1920613805299696433",2
"-1920719076294350666",3
"-1920843029221922403",1
"-192088913619863045",3
"-1921005331902900214",2
"-1921526151703993282",5
"-1921780864564099930",4
"-1921880355608976868",3
"-1921901928159639192",3
"-1922249212304792197",1
"-1922281812783646547",3
"-1922285828447183036",1
"-1922584010259547617",2
"-1922607742080309299",1
"-1922743921390140050",3
"-1923022664173341228",2
"-1923067374422297228",4
"-1923209388934940510",4
"-1923446094179362012",3
"-1923543929826197878",2
"-1923668825802661900",1
"-1924169739221807417",4
"-1924571983087440571",3
"-1924797739572544645",3
"-1924935561477052375",3
"-1925234685028553586",5
"-1925244637129260869",2
"-1925367143346691855",2
"-1925522493138109819",1
"-1925569539003534307",3
"-192566863824020997",2
"-1925715770474979094",5
"-1925720618928802873",2
"-1926035254745726645",1
"-1926548054995953581",5
"-1926592513235590475",4
"-1926665973458492050",1
"-1926690365355992123",5
"-1926705294217364210",5
"-1926721641218946886",3
"-1927009752673128122",4
"-1927093240875564651",2
"-1927239126591229232",1
"-1927428552458809885",4
"-1927480572451366490",3
"-1927488166068488759",3
"-192769492689297823",2
"-1927813871815988716",2
"-1927823285828041303",4
"-192791031614145937",5
"-1928240823640931843",1
"-1928255303764806947",2
"-1928674179468888765",5
"-1928942768071542538",5
"-1928999506639152624",2
"-192913706851610251",1
"-192921810232594124",3
"-1929683401099505380",3
"-192986010658663422",5
"-1930292957706202362",2
"-1930446407900140100",5
"-1930702761729758192",1
"-1931039605436177883",4
"-1931206883313988907",3
"-1931466207586900273",5
"-1931533951538642326",4
"-1931663880913792593",5
"-1931855086519480127",5
"-193190793463439707",2
"-1932538341701029953",4
"-1932823443670462318",4
"-1932853478078112510",4
"-1932898218512822552",5
"-1932925686318611425",3
"-1933277149124957363",5
"-1933701284505046096",1
"-1934470778348982601",1
"-1935401089418930728",3
"-1935684024583330700",3
"-1936265529881517492",4
"-1936445521905585938",5
"-1936636585756409186",1
"-1936834210441403933",1
"-1936861169925398407",5
"-1937027962234299179",1
"-1937217677884604618",5
"-1937447730417096010",4
"-1937602329204661095",4
"-1938133524849017023",3
"-1938365211710149571",3
"-1938435110960608198",3
"-1938438981332276420",5
"-1938447086775300091",1
"-1938489455728549312",1
"-1938694313625884820",5
"-1938910594138407803",5
"-1939106281011189635",5
"-193968143909379547",5
"-1939705319102995774",5
"-1939882496938895378",5
"-19399803693356219",5
"-1940646826791103347",5
"-1940964897031620305",4
"-1940998815389118955",3
"-1941714922658883677",2
"-1942062412977673710",2
"-1942266518099077806",2
"-1942864818810119883",4
"-1942953619828303252",4
"-1942973373782399632",2
"-1943135282523078245",4
"-1943389927599099638",2
"-1943717434107091132",1
"-1943724075314831688",3
"-1944638877259181429",4
"-1944905475679207786",1
"-1944912758996816947",3
"-1944944798345508196",5
"-1945035485761929247",2
"-1945130988942596501",3
"-1945753398036511564",3
"-1946160527273218386",5
"-1946408700834945967",3
"-1947069350243489499",1
"-1947561223942536851",2
"-1947810296793074552",5
"-1947833294741161048",3
"-194785471260005973",5
"-1948202033590746069",5
"-1948295095464182671",1
"-1948310363802481570",5
"-1948398856402930266",1
"-1948432926983529866",5
"-1948902945614922687",4
"-1948933021967308352",5
"-1948948399994828354",4
"-1949099552435365573",3
"-1949132825748042435",4
"-1949575364454693291",3
"-194957978486292671",2
"-1949811045835378380",2
"-1949837290638860426",5
"-195006026242181403",5
"-1950087097950509443",3
"-1950376728434846296",3
"-1950536825957456771",3
"-1950727421106880066",2
"-1950963859690970431",5
"-1951208780068432910",3
"-1951305415098690017",5
"-1951411802420992797",5
"-1951722634744207353",2
"-1952274235252206178",2
"-1952284868824388227",4
"-1952430753149529367",2
"-1952460373348402418",5
"-1952848490499310384",3
"-1953813032332346407",1
"-1954059813143011578",2
"-1954076977186619417",2
"-1954607149185073844",1
"-1955126429469842852",2
"-1955338738279363984",5
"-1955736220036970357",3
"-1956013398745313705",4
"-19560783828619596",5
"-1956347652303641030",3
"-1956700613516564081",2
"-1956893351255054972",2
"-1956898085315242840",4
"-1957052737058040152",3
"-1957098532634173068",1
"-1957114143735063099",2
"-1957219125490516252",4
"-1957353233040993381",4
"-1957853220426723356",3
"-1957931952137513576",1
"-1958051182712520645",2
"-1958618243903354898",3
"-1958701107426126523",2
"-1959338666238320656",4
"-1959651585681385765",2
"-1960246691811177804",1
"-1960592560583637760",5
"-1960912712934014102",3
"-196110699838089506",3
"-1961702528673532971",1
"-1961788106608111095",5
"-1962067019177946616",5
"-196209483811437529",1
"-1962185861863900951",5
"-1962216814977334286",2
"-1962316669259687918",3
"-1962441874642893347",4
"-1963012622899614354",4
"-1963065851837627601",1
"-1963292206069263160",1
"-1963704297503159256",5
"-1963806434602920865",3
"-1964056071956757744",4
"-1964384898333944944",2
"-1964613339968282187",5
"-1964932784770917727",4
"-196497377250186833",4
"-1965092698063668046",1
"-1965175309147808675",3
"-1965484174103677980",2
"-1965631616180925471",2
"-1965994797113280876",5
"-1966015761088146844",4
"-1966059373411745514",1
"-19661542068858494",3
"-1966231463788041415",4
"-1966786007414385963",4
"-1966852768649422936",1
"-19669232625091579",2
"-1966931356822341182",2
"-1966956019859730306",2
"-1967073408301348122",1
"-1967205945062844806",2
"-196754727391712284",2
"-1967850648096056913",4
"-196798641472294581",1
"-1968053005968676353",2
"-1968064287971168252",3
"-1968066306442192158",5
"-1968110931065818368",5
"-1968128270265101257",4
"-1968532103563691557",5
"-1968601021806642898",1
"-1968619038740838618",1
"-1968710108721859763",1
"-1968916917562323751",3
"-1969018295155720110",5
"-1969414394081939505",1
"-196951107165728690",3
"-1969551900469282459",1
"-1969739369820764696",5
"-197004815996988759",2
"-1970165181154065719",3
"-1970303257834771702",2
"-197068091893312152",4
"-1970724495251491752",3
"-1971027463145305276",1
"-1971137666164602733",5
"-1971228936102160415",2
"-1971379766587437184",1
"-1971577468800524729",1
"-1971760309325874214",3
"-1972373650566211870",1
"-1972460360599281352",1
"-1972542409220847764",2
"-1972780182340535606",5
"-1972842574985873718",2
"-1972865814856738140",2
"-1973367810508418508",5
"-197345299231129852",2
"-197384719096972785",3
"-1973971742920662058",1
"-1974026445908245196",2
"-1974083969441964203",3
"-1974740514313760257",4
"-1975170169737995342",3
"-1975273349176586295",3
"-1975682010403473661",4
"-1975920907077340751",5
"-197647990006231086",1
"-1976764231358844252",2
"-1976795648419406640",4
"-1976926874447815451",5
"-1977077029704965052",4
"-1977113884307951996",1
"-1977134066875513988",3
"-1977373048471502874",4
"-1978237640972899727",2
"-1978935793452903066",2
"-1978980272399490849",4
"-1979508811955664511",5
"-1979788813329923074",5
"-198082402613253758",1
"-1980830727338632651",5
"-1980990123748752887",2
"-1981001572588567342",3
"-1981506841560705781",4
"-1982240722323946415",2
"-1982475103154050840",4
"-1982671891418500292",3
"-1983207822042289865",4
"-1983259877039658870",5
"-1983730819174024742",1
"-198373308505212593",3
"-1983874770218503105",2
"-1983886559850050545",4
"-1983931105460838223",5
"-1984374771883795071",3
"-1984416580282723034",4
"-1985082230938687411",5
"-1985137875461186614",4
"-1985173947500085119",2
"-1985386864822519443",4
"-1985405974244376844",3
"-19856913694018529",2
"-1985877353317312613",2
"-1985893712023608033",1
"-198641742246695809",1
"-1986568676939977920",3
"-1987114797905605804",3
"-1987153889664151447",1
"-1987232476024835929",2
"-1987278614317845895",4
"-1987758155146538290",1
"-1987904820153460874",5
"-1988617444186228731",2
"-1989046788014329662",3
"-198909918502885754",4
"-1989271636660652506",3
"-1989674849914665407",2
"-1989741004614395553",1
"-1990152318260869236",1
"-1990421704913432900",5
"-1990650878682116534",5
"-1990698026485362891",1
"-1990738280466846969",1
"-1990991488717712782",2
"-1990997462706584704",1
"-1991734256977117990",3
"-1991796870872125701",3
"-1991805285744056711",1
"-1992337689573512250",1
"-1992417984450926838",4
"-1992420576165210316",3
"-199255721935314374",1
"-1992717555580674949",4
"-1992745593689911082",3
"-1992797564331129410",1
"-1992847807578467057",1
"-199306410820313794",2
"-1993116827766719810",3
"-199362629045945777",4
"-1993877851576428522",5
"-1993934078696263283",1
"-1993949344737369216",4
"-1994172670481657441",1
"-1994216919733825074",3
"-1994549899665322325",5
"-1994671859067531793",3
"-1994892331009889131",4
"-1995275285885669926",2
"-1995460648409445564",2
"-1996127650756877813",1
"-1996550009642438183",4
"-1996572925689650852",5
"-1996756761380904156",3
"-1996849627297971902",5
"-1997106561909815587",3
"-1997177069053100565",5
"-1997247022923811179",3
"-1997283624824442474",3
"-1997576523626398914",4
"-1998205088192284508",1
"-1998442730137940984",5
"-1998567830594396583",4
"-1998764611422898885",2
"-1998818805797108069",4
"-1998890367173338513",3
"-199906943659301276",3
"-1999202254663309863",3
"-1999241047915936557",2
"-1999504431000488470",5
"-1999772899582714568",4
"-200041958468272624",1
"-20005914042912474",2
"-2000663486139605014",5
"-2000951838574394660",5
"-2001194428477831184",4
"-2001344987568838095",3
"-2001528772460371156",3
"-2001553527810318643",3
"-2001567280649176448",1
"-2001816208818807676",5
"-200192601670267013",4
"-2002959589327410487",5
"-2003011886382946516",5
"-2003095351816771025",1
"-2003531957144824234",2
"-2004241553531698959",4
"-2004753546229117039",3
"-200499844707360074",3
"-2005148941800373603",1
"-2005296343999020369",3
"-2005602721622067736",2
"-2005973582645210811",1
"-2006137624092740191",2
"-200625409927802281",2
"-2006286882612703773",2
"-20063513396092089",2
"-2007073089517201711",2
"-2007536064460579698",2
"-2007717603833642858",3
"-2007735030666825750",3
"-2008083925586073586",5
"-200813741773675209",4
"-2008181333329611813",4
"-2008677746725117035",1
"-2009277955973189267",3
"-200977862164663392",4
"-2010017430490885252",4
"-2010019061312728589",2
"-2010290725953329678",3
"-2010558848875303472",4
"-2010688433646499372",1
"-2010827395158634246",5
"-2010997825648286261",3
"-201115372206950321",1
"-2011883897776725841",3
"-2011981671893061114",5
"-2012231247296841430",1
"-2012385067602328289",2
"-2012390252147630540",5
"-201267155260360281",5
"-2012685777987824934",3
"-2012834762587979384",1
"-2012835800077365165",5
"-2013036868171649380",5
"-2013221046094776571",5
"-2013442945539958985",2
"-2013536779373118764",1
"-2013696577625055457",2
"-2014011376930099736",5
"-2014198710036594647",5
"-2014296774531290062",1
"-2014365726814662156",2
"-2014368330529317116",1
"-2014582955673158299",4
"-2014646354283733902",2
"-2014649725908959600",2
"-2014662096827760656",4
"-2014703858740027326",3
"-2014708210200985709",4
"-2015165397323500638",1
"-2015661070473482352",3
"-2015816448700695357",3
"-2015896092127715575",2
"-2015974598467719033",4
"-2016085516988512590",5
"-2016232672180035619",3
"-2016561802606357873",5
"-2016639956241609710",3
"-2016920961801517327",5
"-2016976762276844372",2
"-2017602397204241053",1
"-2017731602800225098",1
"-2017802398228871026",1
"-2017812168393733099",5
"-2017917856385434184",4
"-2018641192647865170",4
"-2018922135169811369",5
"-2020339831850178007",2
"-2020718000474327592",1
"-202126974483018587",1
"-2021657658373773452",3
"-2022219983754503187",2
"-2022267152248916212",4
"-2022333076032734111",1
"-202235476646421601",3
"-2022379887890713725",3
"-2022616198472499320",4
"-2023027839094721173",4
"-2023255054554636055",3
"-2023882972162371698",4
"-2023966340620364548",1
"-2024270429843284857",2
"-2024325805660381813",2
"-2024673161365275606",1
"-2024758252010196511",2
"-2024778921137824412",4
"-2024787731444246106",2
"-2025079106451775065",3
"-2025083958597731370",4
"-2025160846470608030",2
"-202521264686017733",5
"-2025328893630044494",1
"-2025398450464681486",5
"-2025459823973983297",4
"-2025595386311220408",5
"-2025707770016310466",3
"-2026152922764339351",4
"-2026546542009832961",3
"-2026662381179306006",5
"-2027170400756969401",3
"-202754997947995481",2
"-2028544746960187431",1
"-2028589348384395931",3
"-2028872270915164865",5
"-2029083318308656360",2
"-2029474318594109438",2
"-2029912812927738628",2
"-2030262316600259528",3
"-2031050265823913157",2
"-203142181829691374",5
"-2031436432579842783",1
"-203145633368334097",1
"-2031676047673596206",4
"-2031766556267414032",1
"-2031944119153281948",4
"-2032299682594442979",5
"-2032644271439854025",5
"-203272667145447491",2
"-2032922352338231030",2
"-2032969872915861640",4
"-2033036691226673728",4
"-2033202829790695277",3
"-2033231202949769313",4
"-2033308548262102399",5
"-2033804092242122986",5
"-2034154058542968584",2
"-2034170954777331662",1
"-2034466840878127212",4
"-203467851735509210",4
"-2035041820367695",5
"-2035220736537845674",1
"-2035432016734580275",5
"-2035490002082392969",1
"-2035856625750938451",5
"-2036120523754249486",5
"-2036360461249660403",4
"-2037168607968904855",2
"-203753148160184407",2
"-2037634822852281255",3
"-20380850261177711",2
"-2038170031829871612",1
"-2038548728159841783",2
"-2038943030865249012",4
"-2039041905329831254",1
"-2039350712163177493",1
"-2039361642259092438",4
"-2039442668234802861",2
"-2039490237698653307",5
"-2039492067052630993",5
"-2039649003998173801",3
"-2041216055999998148",2
"-2041576054590887793",4
"-2041776089150162693",4
"-2042032235575753752",2
"-2042260820876471055",1
"-2042310786176389277",1
"-2042498372431831873",1
"-2042607039204769100",3
"-2042650907447708897",3
"-2042708664510886247",1
"-2043171475196406548",4
"-2043524936220093079",2
"-2043625698354057834",1
"-2043692835347459796",4
"-2043777690069534156",4
"-2043894904489645784",5
"-2044064381550588647",4
"-2044242685665395714",3
"-2044329687908093263",3
"-204436626957794975",5
"-2044442718760270203",5
"-2044563436006301220",2
"-204487607263758047",1
"-2044903958157936669",1
"-2045467543220816365",4
"-2045942311285541740",2
"-2046365606193813412",5
"-2046596656398583730",5
"-2046963218595338598",5
"-204728198517870461",1
"-2047608783325574071",2
"-2048047689642134067",5
"-2048623702337632898",3
"-2048744835528380560",1
"-2049288111877525210",1
"-2049437108186490807",2
"-204952375051492600",5
"-2049586695646611276",3
"-20498131998947776",4
"-204989408864784687",1
"-2050066063343061988",5
"-2050168014191503566",4
"-2050250617043340726",1
"-2050629798807817760",5
"-2051490554966923335",5
"-2051980601583459103",2
"-2052261707873618750",2
"-2052331745953455376",2
"-2052766880387367402",4
"-2052859347947675380",2
"-2052906694475860702",4
"-2053271398590802888",5
"-2053420495822970826",2
"-2053459950525501502",1
"-2053600398013790306",5
"-2053677329321875643",3
"-2054330122937029851",2
"-2054358209078692475",1
"-2054440275225350398",2
"-2054568069920135468",1
"-2054787059483299810",5
"-2054900972463106990",3
"-205508846708128191",5
"-2055186819268790143",1
"-2055599120381159331",5
"-2055604566034786493",1
"-205602784652797408",1
